gene_id	ENC	GC3
rna-XM_029899748.1	42.2959123997106	0.673913043478261
rna-XM_029906662.1	45.3497073250978	0.589465530596437
rna-XM_029899603.1	51.4495727344663	0.57919621749409
rna-XM_029904401.1	48.5932905523187	0.517241379310345
rna-XM_029903291.1	50.0994891550493	0.561594202898551
rna-XM_029909535.1	61	0.502202643171806
rna-XM_029909106.1	57.0892355442979	0.548387096774194
rna-XM_029907459.1	46.2469439428706	0.610062893081761
rna-XM_029902339.1	35.6621848257571	0.7442502299908
rna-XM_029904402.1	51.1716503641487	0.571849668386146
rna-XM_029902340.1	57.0281151901633	0.580845771144279
rna-XM_029900423.1	49.8766062961036	0.573033707865168
rna-XM_029904403.1	52.9206647690222	0.452941176470588
rna-XM_029900832.1	56.001223289831	0.47565543071161
rna-XM_029902341.1	58.3002869730165	0.540650406504065
rna-XM_029904404.1	49.5641684149604	0.6426735218509
rna-XM_029904405.1	50.9294476617128	0.568884723523899
rna-XM_029902342.1	45.050786634681	0.550271739130435
rna-XM_029902343.1	58.5483612601673	0.486068111455108
rna-XM_029901585.1	55.8014768341691	0.495356037151703
rna-XM_029904406.1	50.8546710173987	0.538461538461538
rna-XM_029902344.1	55.1970433335135	0.537414965986395
rna-XM_029901586.1	41.2021550341104	0.73224043715847
rna-XM_029904407.1	49.4294825603572	0.56209807073955
rna-XM_029908867.1	39.6726625951568	0.679324894514768
rna-XM_029902026.1	56.0035844795368	0.52124183006536
rna-XM_029899792.1	38.9909701660187	0.646393210749646
rna-XM_029899824.1	50.9233385419462	0.559278350515464
rna-XM_029899816.1	40.8945188125287	0.67965367965368
rna-XM_029906663.1	54.4694654406445	0.53742802303263
rna-XM_029902135.1	57.0241289636218	0.573033707865168
rna-XM_029902159.1	56.4612063718598	0.539748953974895
rna-XM_029908868.1	59.6877812238814	0.492
rna-XM_029907460.1	52.2715619517105	0.598382749326146
rna-XM_029904408.1	49.233831447585	0.564635958395245
rna-XM_029901587.1	54.5760195250415	0.541466758053461
rna-XM_029899758.1	45.691864488372	0.623678646934461
rna-XM_029903292.1	52.8045610306187	0.636363636363636
rna-XM_029902377.1	52.1496157584174	0.435714285714286
rna-XM_029904409.1	55.8736862672803	0.622340425531915
rna-XM_029906664.1	54.5320799032278	0.574525745257453
rna-XM_029902345.1	56.4119831346112	0.630727762803235
rna-XM_029902429.1	61	0.512658227848101
rna-XM_029904410.1	46.3436343968596	0.573590096286107
rna-XM_029907461.1	41.8927836674072	0.594594594594595
rna-XM_029909536.1	53.2336053165453	0.532608695652174
rna-XM_029907462.1	48.7196051694422	0.623574144486692
rna-XM_029904411.1	48.1658413028016	0.567296996662959
rna-XM_029903293.1	41.1054442216918	0.571428571428571
rna-XM_029903294.1	54.1142542770725	0.528925619834711
rna-XM_029903295.1	41.8379273559284	0.776923076923077
rna-XM_029903296.1	31.982534159744	0.796052631578947
rna-XM_029903087.1	52.8020730976769	0.640159045725646
rna-XM_029904412.1	43.4123700779312	0.654631083202512
rna-XM_029902346.1	51.1189069030888	0.614754098360656
rna-XM_029901588.1	57.638472623941	0.534526854219949
rna-XM_029904413.1	49.8408870221164	0.527632950990615
rna-XM_029906665.1	48.7018190257212	0.63622754491018
rna-XM_029909537.1	57.8580342900228	0.526075022872827
rna-XM_029904028.1	53.457643170362	0.539007092198582
rna-XM_029908869.1	44.6541015138731	0.493087557603687
rna-XM_029903297.1	57.1384514694201	0.509920634920635
rna-XM_029904414.1	56.8715411823521	0.51424287856072
rna-XM_029904415.1	57.2791156274311	0.539308176100629
rna-XM_029901589.1	52.4425254507443	0.529411764705882
rna-XM_029906666.1	41.2034203900974	0.673187571921749
rna-XM_029906667.1	55.2686232494494	0.496124031007752
rna-XM_029906309.1	52.5064335395919	0.557168784029038
rna-XM_029902347.1	46.1983989357113	0.560453400503778
rna-XM_029903298.1	43.4462900115869	0.627272727272727
rna-XM_029899873.1	50.2028166001744	0.546546546546547
rna-XM_029904416.1	52.3171805212609	0.536470588235294
rna-XM_029903299.1	54.1978433073469	0.468864468864469
rna-XM_029903300.1	57.8310477469789	0.506930693069307
rna-XM_029904417.1	42.7803211841855	0.630508474576271
rna-XM_029909107.1	50.7660142273406	0.605504587155963
rna-XM_029908187.1	58.2681798308628	0.516339869281046
rna-XM_029902348.1	52.4461230069383	0.591682419659735
rna-XM_029902349.1	58.2856602405723	0.533033033033033
rna-XM_029904418.1	60.2904526889941	0.51984126984127
rna-XM_029899929.1	56.2525877119867	0.54590570719603
rna-XM_029907290.1	54.0505768302847	0.489795918367347
rna-XM_029903301.1	45.565811149297	0.623255813953488
rna-XM_029899923.1	48.4172140983975	0.626349892008639
rna-XM_029906668.1	46.4710575908944	0.590588235294118
rna-XM_029899867.1	51.0667031086028	0.532163742690059
rna-XM_029903302.1	50.3656139928818	0.59915611814346
rna-XM_029908859.1	53.7329192546584	0.506849315068493
rna-XM_029903303.1	45.3096859616448	0.642105263157895
rna-XM_029908870.1	57.1762981122478	0.497319034852547
rna-XM_029904419.1	49.5760080679111	0.608414239482201
rna-XM_029902350.1	39.0890035416724	0.722689075630252
rna-XM_029904420.1	48.9209916561994	0.538860103626943
rna-XM_029904421.1	50.0538662501107	0.577151335311573
rna-XM_029904422.1	56.9494242233673	0.608433734939759
rna-XM_029909005.1	55.2920352800303	0.602189781021898
rna-XM_029904423.1	54.3324490690956	0.575581395348837
rna-XM_029904424.1	52.0978432736873	0.574585635359116
rna-XM_029909538.1	51.2640423665883	0.572043010752688
rna-XM_029909539.1	55.5945915034437	0.502901353965184
rna-XM_029902351.1	53.876628523915	0.547008547008547
rna-XM_029908188.1	55.2809047323166	0.547368421052632
rna-XM_029909157.1	61	0.544117647058823
rna-XM_029906669.1	52.8719309219044	0.616740088105727
rna-XM_029908189.1	57.2996567180066	0.479245283018868
rna-XM_029908190.1	56.4212807093805	0.508856682769726
rna-XM_029899884.1	56.6950217142414	0.519626168224299
rna-XM_029909572.1	53.901660172438	0.5858310626703
rna-XM_029909108.1	40.5140480947821	0.659883720930233
rna-XM_029904426.1	50.2802199652744	0.571942446043165
rna-XM_029909540.1	55.1326362560521	0.505668934240363
rna-XM_029899853.1	43.6415683031257	0.645590682196339
rna-XM_029909541.1	43.2533276517373	0.666666666666667
rna-XM_029910085.1	40.4758199094773	0.632743362831858
rna-XM_029909109.1	50.2543587469428	0.590038314176245
rna-XM_029904427.1	53.8139475322975	0.575342465753425
rna-XM_029902352.1	53.3493217968973	0.569306930693069
rna-XM_029904428.1	56.9559145779528	0.527896995708155
rna-XM_029903304.1	51.989610668292	0.606914212548015
rna-XM_029903305.1	52.9216434733717	0.555555555555556
rna-XM_029899882.1	46.5599235449086	0.613333333333333
rna-XM_029903306.1	46.459829721314	0.651376146788991
rna-XM_029902353.1	45.4987067744919	0.614832535885168
rna-XM_029910095.1	49.0728263819167	0.565826330532213
rna-XM_029908191.1	42.0086025230015	0.683870967741935
rna-XM_029908192.1	54.6467126361789	0.555674518201285
rna-XM_029909542.1	40.1491468735342	0.637184115523466
rna-XM_029904429.1	52.2716375058984	0.568561872909699
rna-XM_029904430.1	50.9190817337934	0.566326530612245
rna-XM_029902354.1	57.7539353827087	0.611275964391691
rna-XM_029910109.1	57.1718908183258	0.563106796116505
rna-XM_029910108.1	58.0431634414548	0.532667876588022
rna-XM_029902355.1	54.9997461965349	0.588235294117647
rna-XM_029904431.1	32.1575443855594	0.746666666666667
rna-XM_029899742.1	57.7987455330704	0.551181102362205
rna-XM_029904432.1	52.5445565925478	0.587677725118483
rna-XM_029903307.1	49.4431560369783	0.540845070422535
rna-XM_029901590.1	38.076183461489	0.810526315789474
rna-XM_029902356.1	56.0948019853172	0.553383458646617
rna-XM_029906670.1	36.8599393157788	0.661237785016287
rna-XM_029899935.1	52.4807535484667	0.58135593220339
rna-XM_029899832.1	51.9369821016038	0.59375
rna-XM_029901591.1	50.2742482910974	0.554609929078014
rna-XM_029906671.1	48.3574083892897	0.525943396226415
rna-XM_029906672.1	51.9454805127902	0.615044247787611
rna-XM_029899914.1	49.855197197786	0.71551724137931
rna-XM_029904433.1	45.9581728976342	0.64
rna-XM_029903308.1	47.8686903074158	0.675767918088737
rna-XM_029899813.1	42.3911248569175	0.62280701754386
rna-XM_029907463.1	57.619607672935	0.50402576489533
rna-XM_029910141.1	35.081620038125	0.792486583184258
rna-XM_029903309.1	56.785330079355	0.536784741144414
rna-XM_029899910.1	54.8808488154728	0.535294117647059
rna-XM_029903310.1	27.3045804078903	0.85
rna-XM_029899817.1	54.1187112074179	0.541567695961995
rna-XM_029910146.1	59.3085072713633	0.477011494252874
rna-XM_029908193.1	35.7327615095375	0.73109243697479
rna-XM_029908194.1	58.9715705910789	0.51358024691358
rna-XM_029899825.1	61	0.506112469437653
rna-XM_029904434.1	54.492615689698	0.522504892367906
rna-XM_029908195.1	52.915214906234	0.580891719745223
rna-XM_029904435.1	42.7753008122316	0.690731707317073
rna-XM_029902357.1	51.4290025041485	0.540123456790123
rna-XM_029904436.1	60.7097603439172	0.447470817120623
rna-XM_029909110.1	56.9166056538571	0.555834378920954
rna-XM_029907464.1	53.9705101621293	0.5
rna-XM_029899904.1	45.40335273393	0.635696821515892
rna-XM_029904437.1	56.3341884705247	0.56838905775076
rna-XM_029909543.1	53.1182354819292	0.529346622369878
rna-XM_029899838.1	35.7753095866465	0.686541737649063
rna-XM_029901592.1	54.6465446804877	0.572815533980582
rna-XM_029907465.1	52.1701004983141	0.497584541062802
rna-XM_029904438.1	50.4478649509283	0.554166666666667
rna-XM_029909544.1	43.4601180121757	0.66
rna-XM_029903311.1	55.0582282648812	0.5125
rna-XM_029899927.1	35.4927645018913	0.649180327868852
rna-XM_029909545.1	58.8426666904056	0.495798319327731
rna-XM_029901593.1	55.3822451349369	0.530172413793103
rna-XM_029899928.1	25.3332517606112	0.791044776119403
rna-XM_029901594.1	47.5457113824624	0.637096774193548
rna-XM_029899823.1	49.134982610778	0.563307493540052
rna-XM_029909546.1	57.8397069708116	0.544891640866873
rna-XM_029902358.1	58.3095490452421	0.560567010309278
rna-XM_029909547.1	27.4203313665992	0.864661654135338
rna-XM_029901595.1	53.0954557026096	0.592879256965944
rna-XM_029909548.1	44.9790131847356	0.617647058823529
rna-XM_029902359.1	34.9645333203276	0.690631808278867
rna-XM_029910186.1	52.6351946841955	0.527272727272727
rna-XM_029908871.1	55.997540399329	0.53804347826087
rna-XM_029902360.1	44.7412312765728	0.60655737704918
rna-XM_029904439.1	53.1361398620332	0.477477477477477
rna-XM_029904440.1	50.928531787511	0.596980255516841
rna-XM_029910192.1	57.2187201170957	0.4994617868676
rna-XM_029904441.1	31.232673716386	0.805825242718447
rna-XM_029910196.1	59.5195032007249	0.441441441441441
rna-XM_029906673.1	42.7418585255436	0.601036269430052
rna-XM_029908196.1	48.0274549993545	0.558620689655172
rna-XM_029904442.1	50.1674352789989	0.56969696969697
rna-XM_029904443.1	45.1828053400463	0.601298701298701
rna-XM_029904444.1	27.3793349851092	0.858490566037736
rna-XM_029904445.1	51.5676975808784	0.57
rna-XM_029901596.1	35.9643062602614	0.700201207243461
rna-XM_029904446.1	50.7295750893857	0.532258064516129
rna-XM_029906674.1	50.8790075218457	0.596685082872928
rna-XM_029904447.1	46.4200942744116	0.577464788732394
rna-XM_029902361.1	50.6835238210362	0.524283935242839
rna-XM_029910206.1	55.4408684203906	0.513157894736842
rna-XM_029904448.1	32.017621191362	0.716216216216216
rna-XM_029908197.1	59.9056329255687	0.530903328050713
rna-XM_029899860.1	54.1784586017324	0.590534979423868
rna-XM_029907466.1	39.2307121215905	0.640732265446224
rna-XM_029910207.1	57.5746906381394	0.525974025974026
rna-XM_029899610.1	58.7288472670824	0.532646048109966
rna-XM_029903312.1	58.8432172492133	0.510721247563353
rna-XM_029903313.1	49.2891493673995	0.638297872340426
rna-XM_029903314.1	52.7736000576507	0.518018018018018
rna-XM_029903315.1	35.2752764285596	0.803921568627451
rna-XM_029910208.1	51.7757846368498	0.531034482758621
rna-XM_029904449.1	39.105373794622	0.588675213675214
rna-XM_029904450.1	57.329043690484	0.539837398373984
rna-XM_029904451.1	55.5235837844265	0.547683923705722
rna-XM_029909549.1	43.4558433097018	0.696141479099678
rna-XM_029904452.1	49.8183119952033	0.582417582417582
rna-XM_029904453.1	33.2476902113356	0.726829268292683
rna-XM_029899856.1	55.3503862222425	0.560606060606061
rna-XM_029910213.1	61	0.466101694915254
rna-XM_029908198.1	39.9699687536279	0.666129032258065
rna-XM_029899830.1	52.2092797229141	0.542899408284024
rna-XM_029899793.1	52.634872206638	0.65625
rna-XM_029907467.1	55.5580785422569	0.566775244299674
rna-XM_029899926.1	47.9701946367088	0.596899224806202
rna-XM_029908199.1	43.1694184127986	0.634854771784232
rna-XM_029899784.1	59.4887457219824	0.490963855421687
rna-XM_029910216.1	45.9067862511022	0.576923076923077
rna-XM_029907468.1	55.4189291994325	0.504115226337449
rna-XM_029907469.1	57.6181064831878	0.517945109078114
rna-XM_029899862.1	54.301934388188	0.596182085168869
rna-XM_029903316.1	45.9323900009201	0.63627254509018
rna-XM_029903317.1	39.4921807067198	0.71078431372549
rna-XM_029910222.1	49.8988174628329	0.490322580645161
rna-XM_029899887.1	52.1219076728074	0.584518167456556
rna-XM_029910224.1	58.7898615355219	0.526086956521739
rna-XM_029910229.1	58.0864970710364	0.538606403013183
rna-XM_029910225.1	58.5897725236048	0.543761638733706
rna-XM_029901597.1	56.7594331368507	0.540880503144654
rna-XM_029907470.1	51.3232636202277	0.584045584045584
rna-XM_029907471.1	41.0553707660247	0.696969696969697
rna-XM_029906675.1	51.802529438967	0.587859424920128
rna-XM_029907472.1	42.1171544100898	0.657992565055762
rna-XM_029903318.1	45.3163877503797	0.517241379310345
rna-XM_029904454.1	56.3353415282133	0.526126126126126
rna-XM_029901598.1	52.6127142034095	0.556473829201102
rna-XM_029903319.1	52.6609326585299	0.602409638554217
rna-XM_029910236.1	59.4622335034107	0.483606557377049
rna-XM_029899865.1	44.5402031271168	0.619158878504673
rna-XM_029910239.1	44.1852809829949	0.492424242424242
rna-XM_029899812.1	45.5276413261037	0.672489082969432
rna-XM_029907473.1	54.8750997074835	0.516703786191537
rna-XM_029909550.1	47.7662815333169	0.59375
rna-XM_029903320.1	50.2317041831392	0.567741935483871
rna-XM_029899905.1	47.1365693449899	0.657620041753653
rna-XM_029904455.1	51.5334272216011	0.591760299625468
rna-XM_029899628.1	44.3877651462405	0.582417582417582
rna-XM_029902363.1	56.5389947558354	0.537953795379538
rna-XM_029906676.1	56.1031458485096	0.588709677419355
rna-XM_029910249.1	55.7193043239655	0.523341523341523
rna-XM_029910251.1	55.4565892991978	0.5
rna-XM_029909111.1	58.641993505972	0.52987012987013
rna-XM_029902364.1	46.8315948038632	0.58868501529052
rna-XM_029906677.1	36.4300649309704	0.691075514874142
rna-XM_029899604.1	50.5640632143253	0.563758389261745
rna-XM_029910254.1	59.9770114514365	0.518248175182482
rna-XM_029909112.1	58.6862962739096	0.517441860465116
rna-XM_029908200.1	53.2999916486675	0.594594594594595
rna-XM_029910262.1	57.0303227475836	0.568788501026694
rna-XM_029903321.1	54.3750692868127	0.581196581196581
rna-XM_029899829.1	46.6979018190605	0.59236641221374
rna-XM_029902365.1	57.5569624454068	0.591280653950954
rna-XM_029904456.1	56.3868247398818	0.54950495049505
rna-XM_029904457.1	55.71252516388	0.575757575757576
rna-XM_029899814.1	53.9249703412277	0.495029821073559
rna-XM_029908872.1	54.0632909726982	0.573812580231066
rna-XM_029904458.1	41.4487319079271	0.630681818181818
rna-XM_029908201.1	48.70811385701	0.524390243902439
rna-XM_029910275.1	52.1573424748744	0.451541850220264
rna-XM_029906678.1	42.7745974647065	0.647727272727273
rna-XM_029910276.1	49.8536066889779	0.436046511627907
rna-XM_029906679.1	54.4691357128493	0.565683646112601
rna-XM_029908202.1	42.9807865601671	0.724137931034483
rna-XM_029901599.1	35.8610895449075	0.634615384615385
rna-XM_029910277.1	46.309914968421	0.644943820224719
rna-XM_029899909.1	39.3896248272373	0.66030534351145
rna-XM_029899797.1	59.5577046345306	0.535064935064935
rna-XM_029903322.1	54.1239723640037	0.556291390728477
rna-XM_029899916.1	52.1256949744787	0.564788732394366
rna-XM_029907474.1	50.4108836040645	0.515373352855051
rna-XM_029899915.1	56.4920560994166	0.487234042553191
rna-XM_029903323.1	36.205893576474	0.610169491525424
rna-XM_029907475.1	34.4577976402187	0.758064516129032
rna-XM_029907476.1	57.0789295113646	0.536953242835596
rna-XM_029899852.1	52.4793824587049	0.593238822246456
rna-XM_029903324.1	43.4248918395098	0.610561056105611
rna-XM_029903325.1	51.1943913119388	0.603092783505155
rna-XM_029910283.1	52.4164506425937	0.516666666666667
rna-XM_029904459.1	60.6723711262982	0.551204819277108
rna-XM_029906680.1	48.7773301606825	0.618020304568528
rna-XM_029907477.1	53.2082554652173	0.577603143418468
rna-XM_029899822.1	56.2931596892074	0.503205128205128
rna-XM_029899919.1	41.0604772235242	0.714285714285714
rna-XM_029899818.1	53.6309024246118	0.598163030998852
rna-XM_029904460.1	61	0.568047337278107
rna-XM_029910306.1	58.885527332258	0.565420560747664
rna-XM_029903326.1	49.1375370763191	0.65
rna-XM_029910308.1	57.52618679256	0.443786982248521
rna-XM_029901600.1	50.4056665482888	0.58695652173913
rna-XM_029901601.1	57.3345737651553	0.48491879350348
rna-XM_029899845.1	56.8039357729631	0.532863849765258
rna-XM_029903327.1	54.3112470704776	0.518105849582173
rna-XM_029908203.1	49.5842237837857	0.657430730478589
rna-XM_029903328.1	54.0003741179787	0.551483420593368
rna-XM_029906681.1	53.0638862859022	0.585779517286367
rna-XM_029903329.1	54.299787201501	0.523287671232877
rna-XM_029909551.1	44.6977867818441	0.62890625
rna-XM_029903330.1	52.6850173305867	0.539196940726577
rna-XM_029899820.1	55.7976837499434	0.539568345323741
rna-XM_029904461.1	47.9793105584556	0.649164677804296
rna-XM_029899920.1	48.2658616607767	0.660583941605839
rna-XM_029910333.1	36.1024351090567	0.719237435008666
rna-XM_029902366.1	42.8294573670485	0.64983164983165
rna-XM_029909113.1	57.325049778201	0.480484522207268
rna-XM_029899754.1	51.3974287020302	0.554166666666667
rna-XM_029904462.1	58.7437696223034	0.523629489603025
rna-XM_029899872.1	60.0441086946909	0.525164113785558
rna-XM_029904463.1	52.3812500716511	0.612299465240642
rna-XM_029901602.1	54.5839955741714	0.609756097560976
rna-XM_029899842.1	58.3761650828478	0.533018867924528
rna-XM_029903331.1	53.8140956616486	0.490131578947368
rna-XM_029899558.1	56.0027039382539	0.565972222222222
rna-XM_029902367.1	41.0373017716437	0.684684684684685
rna-XM_029899839.1	44.0999221233412	0.681666666666667
rna-XM_029904464.1	51.6528155492787	0.590524534686971
rna-XM_029907478.1	49.8223285797739	0.564839572192513
rna-XM_029910350.1	44.5780666134599	0.707762557077626
rna-XM_029901603.1	31.9274284082597	0.640449438202247
rna-XM_029902368.1	51.9607563550852	0.607876712328767
rna-XM_029904465.1	33.0886497684662	0.746951219512195
rna-XM_029907479.1	57.1237965534387	0.539449541284404
rna-XM_029899815.1	53.508388664536	0.526881720430108
rna-XM_029899629.1	50.8775211836048	0.668067226890756
rna-XM_029899869.1	61	0.491916859122402
rna-XM_029901604.1	51.2334264399717	0.570212765957447
rna-XM_029909552.1	55.0765451087221	0.547420965058236
rna-XM_029908205.1	56.1159233672745	0.510204081632653
rna-XM_029903332.1	54.9133491972007	0.585692995529061
rna-XM_029909553.1	48.6362689530258	0.630265210608424
rna-XM_029904466.1	38.3364664262532	0.740932642487047
